NO_OF_FRAMES	3996
NO_OF_CAMERAS	8
NO_OF_BODIES	3
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-08-19, 16:38:19.875	16348406.23157430
DATA_INCLUDED	6D
BODY_NAMES	tag1	tag2	anchor
BODY_FILTERS	No filter	No filter	No filter
TRANSLATION_ORIGIN	Global	Global	Global	
ROTATION_ORIGIN	Global	Global	Global	
Frame	Time	tag1 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		tag2 X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		anchor X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
3930	39.29000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.97527	152.58715	845.19224	0.82034	0.04392	-69.74744	0.31501	0.34616	-0.93808	-0.01370	0.93818	0.34613	0.00424	0.00077	-0.01432	0.99990		-2071.56410	80.99967	840.41139	-0.02078	-0.15666	0.61300	0.23293	0.99994	0.01070	0.00273	-0.01070	0.99994	-0.00039	-0.00273	0.00036	1.00000	
3931	39.30000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.95418	152.54562	845.11947	0.74065	0.00709	-69.81423	0.32695	0.34507	-0.93850	-0.01218	0.93858	0.34504	0.00434	0.00012	-0.01293	0.99992		-2071.55046	81.12429	840.45401	0.08373	-0.07279	0.68425	0.09503	0.99993	0.01194	0.00129	-0.01194	0.99993	0.00145	-0.00127	-0.00146	1.00000	
3932	39.31000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.97266	152.63752	845.14165	0.71786	-0.01682	-69.65311	0.30914	0.34770	-0.93753	-0.01164	0.93760	0.34767	0.00463	-0.00029	-0.01253	0.99992		-2071.32616	80.99373	840.38256	-0.05189	-0.08322	0.12118	0.11216	1.00000	0.00212	0.00145	-0.00211	1.00000	-0.00091	-0.00145	0.00091	1.00000	
3933	39.32000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.97688	152.57924	845.15917	0.72197	0.00550	-69.76250	0.31964	0.34591	-0.93819	-0.01186	0.93827	0.34589	0.00427	0.00010	-0.01260	0.99992		-2071.41817	81.02035	840.38832	-0.04735	-0.10747	0.41312	0.14457	0.99997	0.00721	0.00187	-0.00721	0.99997	-0.00084	-0.00188	0.00083	1.00000	
3934	39.33000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.04334	152.66787	845.19068	0.78735	0.00689	-69.75603	0.33021	0.34602	-0.93814	-0.01293	0.93823	0.34599	0.00464	0.00012	-0.01374	0.99991		-2071.24015	81.05992	840.37453	-0.05825	-0.04074	0.10396	0.15578	1.00000	0.00182	0.00071	-0.00181	1.00000	-0.00102	-0.00071	0.00102	1.00000	
3935	39.34000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.01609	152.69407	845.14875	0.75868	0.01116	-69.62393	0.31967	0.34818	-0.93734	-0.01248	0.93743	0.34815	0.00443	0.00019	-0.01324	0.99991		-2071.27198	81.05611	840.37548	-0.04646	-0.05577	0.17209	0.12035	0.99999	0.00300	0.00097	-0.00300	1.00000	-0.00081	-0.00097	0.00081	1.00000	
3936	39.35000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.00755	152.63029	845.16307	0.79096	-0.00240	-69.72604	0.31971	0.34651	-0.93796	-0.01293	0.93805	0.34648	0.00482	-0.00004	-0.01380	0.99990		-2071.28609	81.14533	840.45061	0.04098	0.00707	0.34194	0.19028	0.99998	0.00597	-0.00012	-0.00597	0.99998	0.00072	0.00012	-0.00072	1.00000	
3937	39.36000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.97822	152.60133	845.15256	0.77484	0.00101	-69.72369	0.30316	0.34655	-0.93795	-0.01269	0.93803	0.34652	0.00467	0.00002	-0.01352	0.99991		-2071.31487	81.15189	840.44071	0.07216	0.00311	0.38535	0.14746	0.99998	0.00673	-0.00005	-0.00673	0.99998	0.00126	0.00005	-0.00126	1.00000	
3938	39.37000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.02036	152.66773	845.22832	0.84474	-0.00354	-69.74986	0.31390	0.34612	-0.93809	-0.01381	0.93819	0.34608	0.00516	-0.00006	-0.01474	0.99989		-2071.38285	81.18876	840.45944	0.05943	-0.02724	0.54306	0.06830	0.99995	0.00948	0.00049	-0.00948	0.99995	0.00103	-0.00048	-0.00104	1.00000	
3939	39.38000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.99293	152.66904	845.23300	0.78446	0.00651	-69.86911	0.32067	0.34417	-0.93882	-0.01289	0.93891	0.34414	0.00461	0.00011	-0.01369	0.99991		-2071.47912	81.05703	840.45282	-0.01476	-0.05350	0.32872	0.17491	0.99998	0.00574	0.00093	-0.00574	0.99998	-0.00026	-0.00093	0.00026	1.00000	
3940	39.39000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.00579	152.65996	845.19831	0.79059	-0.02772	-69.65910	0.31305	0.34760	-0.93755	-0.01277	0.93764	0.34757	0.00525	-0.00048	-0.01380	0.99990		-2071.51629	81.14605	840.46019	0.08845	-0.05862	0.63824	0.08467	0.99994	0.01114	0.00104	-0.01114	0.99994	0.00153	-0.00102	-0.00154	1.00000	
3941	39.40000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.98151	152.64265	845.18190	0.73398	0.00688	-69.74003	0.33456	0.34628	-0.93805	-0.01206	0.93813	0.34625	0.00432	0.00012	-0.01281	0.99992		-2071.52775	81.14555	840.46670	0.07873	-0.08830	0.70309	0.10055	0.99992	0.01227	0.00156	-0.01227	0.99992	0.00136	-0.00154	-0.00137	1.00000	
3942	39.41000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.93212	152.64696	845.18960	0.78828	0.01737	-69.79328	0.32839	0.34541	-0.93836	-0.01302	0.93845	0.34538	0.00447	0.00030	-0.01376	0.99991		-2071.48574	81.01433	840.40984	-0.01599	-0.11284	0.37167	0.13685	0.99998	0.00649	0.00197	-0.00649	0.99998	-0.00029	-0.00197	0.00028	1.00000	
3943	39.42000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.93340	152.66559	845.19439	0.75331	0.00702	-69.62949	0.31576	0.34809	-0.93738	-0.01237	0.93746	0.34806	0.00446	0.00012	-0.01315	0.99991		-2071.44803	81.13229	840.43971	0.07053	-0.07473	0.59874	0.07299	0.99994	0.01045	0.00132	-0.01045	0.99994	0.00122	-0.00130	-0.00123	1.00000	
3944	39.43000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.93692	152.65689	845.16308	0.74429	0.01350	-69.66554	0.33633	0.34750	-0.93760	-0.01226	0.93768	0.34747	0.00429	0.00024	-0.01299	0.99992		-2071.40630	80.99288	840.37548	-0.03648	-0.10839	0.30810	0.13432	0.99998	0.00538	0.00189	-0.00538	0.99999	-0.00065	-0.00189	0.00064	1.00000	
3945	39.44000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.97045	152.66951	845.19225	0.74530	-0.02915	-69.70465	0.30817	0.34686	-0.93784	-0.01202	0.93792	0.34682	0.00499	-0.00051	-0.01301	0.99992		-2071.43665	81.12678	840.41683	0.06330	-0.05627	0.63940	0.09666	0.99994	0.01116	0.00099	-0.01116	0.99994	0.00109	-0.00098	-0.00110	1.00000	
3946	39.45000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.93220	152.62395	845.15319	0.74328	-0.00880	-69.70963	0.30754	0.34678	-0.93787	-0.01211	0.93795	0.34675	0.00464	-0.00015	-0.01297	0.99992		-2071.25583	81.03100	840.40351	-0.05600	-0.00782	0.10308	0.14136	1.00000	0.00180	0.00013	-0.00180	1.00000	-0.00098	-0.00014	0.00098	1.00000	
3947	39.46000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.96354	152.64503	845.19728	0.67458	0.01300	-69.83205	0.34782	0.34477	-0.93862	-0.01113	0.93869	0.34475	0.00385	0.00023	-0.01177	0.99993		-2071.30916	81.12934	840.44198	0.04840	0.02301	0.41679	0.14484	0.99997	0.00727	-0.00040	-0.00727	0.99997	0.00085	0.00040	-0.00084	1.00000	
3948	39.47000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.97324	152.63180	845.20888	0.71430	-0.02013	-69.77039	0.32952	0.34578	-0.93824	-0.01158	0.93831	0.34575	0.00464	-0.00035	-0.01247	0.99992		-2071.28050	81.13156	840.42470	0.05428	0.01041	0.41799	0.15961	0.99997	0.00730	-0.00017	-0.00730	0.99997	0.00095	0.00018	-0.00095	1.00000	
3949	39.48000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.03166	152.66072	845.25479	0.79926	-0.04398	-69.77972	0.30094	0.34563	-0.93828	-0.01282	0.93837	0.34559	0.00554	-0.00077	-0.01395	0.99990		-2071.20153	81.03036	840.34753	-0.06999	-0.07626	0.10718	0.19427	1.00000	0.00187	0.00133	-0.00187	1.00000	-0.00122	-0.00133	0.00122	1.00000	
3950	39.49000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.04514	152.64968	845.19220	0.83742	0.06587	-69.71387	0.33879	0.34671	-0.93787	-0.01411	0.93797	0.34669	0.00399	0.00115	-0.01462	0.99989		-2071.28161	81.02188	840.36707	-0.04290	-0.03641	0.05658	0.14630	1.00000	0.00099	0.00063	-0.00099	1.00000	-0.00075	-0.00064	0.00075	1.00000	
3951	39.50000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.01545	152.62938	845.25391	0.84831	0.00790	-69.74469	0.32318	0.34620	-0.93806	-0.01394	0.93816	0.34617	0.00500	0.00014	-0.01481	0.99989		-2071.48820	80.97070	840.43074	-0.02668	-0.07863	0.37416	0.14322	0.99998	0.00653	0.00137	-0.00653	0.99998	-0.00047	-0.00137	0.00047	1.00000	
3952	39.51000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.07118	152.59505	845.30700	0.76999	-0.03558	-69.77309	0.33330	0.34574	-0.93825	-0.01240	0.93833	0.34570	0.00523	-0.00062	-0.01344	0.99991		-2071.41141	81.01559	840.38582	-0.03182	-0.08802	0.14950	0.11541	1.00000	0.00261	0.00153	-0.00261	1.00000	-0.00056	-0.00154	0.00056	1.00000	
3953	39.52000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.09484	152.62330	845.26122	0.76821	-0.02749	-69.64842	0.30515	0.34778	-0.93749	-0.01240	0.93758	0.34774	0.00511	-0.00048	-0.01341	0.99991		-2071.61825	81.11879	840.50229	0.07988	-0.12148	0.72701	0.10339	0.99992	0.01269	0.00214	-0.01269	0.99992	0.00137	-0.00212	-0.00139	1.00000	
3954	39.53000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.07117	152.60566	845.26400	0.78105	-0.04160	-69.72543	0.30564	0.34652	-0.93796	-0.01254	0.93804	0.34648	0.00540	-0.00073	-0.01363	0.99991		-2071.58558	81.00594	840.42886	-0.02527	-0.16376	0.41306	0.14980	0.99997	0.00721	0.00285	-0.00721	0.99997	-0.00046	-0.00286	0.00044	1.00000	
3955	39.54000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.04625	152.61784	845.27289	0.82701	-0.03768	-69.82281	0.33013	0.34492	-0.93854	-0.01332	0.93863	0.34488	0.00560	-0.00066	-0.01443	0.99990		-2071.54342	81.01156	840.39684	-0.02995	-0.17848	0.40954	0.14526	0.99997	0.00715	0.00311	-0.00715	0.99997	-0.00055	-0.00312	0.00052	0.99999	
3956	39.55000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.04721	152.62282	845.30586	0.83176	-0.00773	-69.77518	0.34216	0.34570	-0.93825	-0.01357	0.93834	0.34567	0.00514	-0.00013	-0.01452	0.99989		-2071.53602	81.14379	840.45431	0.07577	-0.10780	0.67866	0.07611	0.99993	0.01184	0.00190	-0.01184	0.99993	0.00130	-0.00188	-0.00132	1.00000	
3957	39.56000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.96520	152.65357	845.24760	0.71321	-0.01947	-69.63273	0.34040	0.34804	-0.93741	-0.01155	0.93748	0.34801	0.00465	-0.00034	-0.01245	0.99992		-2071.24506	81.04851	840.37530	-0.03852	-0.08231	-0.06000	0.19778	1.00000	-0.00105	0.00144	0.00105	1.00000	-0.00067	-0.00144	0.00067	1.00000	
3958	39.57000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.95958	152.71624	845.22746	0.81529	0.03335	-69.76862	0.34228	0.34581	-0.93821	-0.01355	0.93830	0.34578	0.00437	0.00058	-0.01423	0.99990		-2071.32785	81.22581	840.51971	0.06152	0.00393	0.50924	0.10813	0.99996	0.00889	-0.00006	-0.00889	0.99996	0.00107	0.00007	-0.00107	1.00000	
3959	39.58000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.92860	152.75951	845.17992	0.80295	0.10237	-69.67896	0.34729	0.34728	-0.93766	-0.01376	0.93776	0.34727	0.00319	0.00179	-0.01401	0.99990		-2071.22252	81.06941	840.44754	-0.05366	-0.02923	0.22507	0.11529	0.99999	0.00393	0.00051	-0.00393	0.99999	-0.00094	-0.00051	0.00094	1.00000	
3960	39.59000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.94321	152.75454	845.24465	0.70270	0.01688	-69.71772	0.33976	0.34665	-0.93792	-0.01161	0.93800	0.34662	0.00397	0.00029	-0.01226	0.99992		-2071.33149	81.09149	840.45305	-0.03397	-0.00989	0.37814	0.14540	0.99998	0.00660	0.00017	-0.00660	0.99998	-0.00059	-0.00017	0.00059	1.00000	
3961	39.60000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.89421	152.69047	845.23556	0.74098	0.01579	-69.63287	0.33200	0.34803	-0.93740	-0.01222	0.93748	0.34801	0.00424	0.00028	-0.01293	0.99992		-2071.23118	81.10160	840.39034	-0.06163	-0.03119	0.16120	0.15913	1.00000	0.00281	0.00054	-0.00281	1.00000	-0.00108	-0.00054	0.00108	1.00000	
3962	39.61000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.98815	152.70649	845.22497	0.72263	0.04528	-69.65508	0.33001	0.34767	-0.93754	-0.01210	0.93762	0.34765	0.00364	0.00079	-0.01261	0.99992		-2071.46800	81.02196	840.50966	-0.03202	-0.07040	0.50693	0.26631	0.99996	0.00885	0.00122	-0.00885	0.99996	-0.00057	-0.00123	0.00056	1.00000	
3963	39.62000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.01452	152.68836	845.23852	0.77773	-0.00295	-69.79112	0.35372	0.34544	-0.93835	-0.01272	0.93844	0.34541	0.00474	-0.00005	-0.01357	0.99991		-2071.37295	81.17830	840.46159	0.07768	-0.02116	0.41391	0.14183	0.99997	0.00722	0.00038	-0.00722	0.99997	0.00135	-0.00037	-0.00136	1.00000	
3964	39.63000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.00875	152.65865	845.24898	0.78545	-0.01934	-69.64025	0.33694	0.34791	-0.93744	-0.01273	0.93753	0.34788	0.00509	-0.00034	-0.01371	0.99991		-2071.41316	81.04755	840.37177	-0.02580	-0.12558	0.16821	0.13089	0.99999	0.00294	0.00219	-0.00294	1.00000	-0.00046	-0.00219	0.00045	1.00000	
3965	39.64000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.07752	152.62340	845.34208	0.83455	-0.00765	-69.76095	0.35726	0.34594	-0.93816	-0.01362	0.93826	0.34590	0.00516	-0.00013	-0.01457	0.99989		-2071.64957	81.12253	840.43606	0.08160	-0.14918	0.70674	0.09223	0.99992	0.01233	0.00262	-0.01233	0.99992	0.00139	-0.00260	-0.00142	1.00000	
3966	39.65000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.08512	152.65054	845.24900	0.79244	-0.05753	-69.62187	0.35456	0.34821	-0.93733	-0.01262	0.93741	0.34817	0.00576	-0.00100	-0.01383	0.99990		-2071.60197	80.98329	840.40056	-0.02465	-0.19254	0.37882	0.11238	0.99997	0.00661	0.00336	-0.00661	0.99998	-0.00045	-0.00336	0.00043	0.99999	
3967	39.66000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.12576	152.55841	845.29324	0.85699	-0.09228	-69.72636	0.31109	0.34650	-0.93795	-0.01347	0.93805	0.34644	0.00669	-0.00161	-0.01496	0.99989		-2071.58187	80.95078	840.35621	-0.03504	-0.19965	0.38018	0.14558	0.99997	0.00664	0.00348	-0.00664	0.99998	-0.00063	-0.00348	0.00061	0.99999	
3968	39.67000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.06290	152.54631	845.25482	0.76404	-0.02706	-69.57079	0.32768	0.34905	-0.93702	-0.01233	0.93710	0.34901	0.00510	-0.00047	-0.01333	0.99991		-2071.54948	80.99363	840.36173	-0.02216	-0.22863	0.46643	0.19192	0.99996	0.00814	0.00399	-0.00814	0.99997	-0.00042	-0.00399	0.00039	0.99999	
3969	39.68000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.03811	152.62970	845.21627	0.73238	-0.01726	-69.55743	0.34343	0.34927	-0.93695	-0.01187	0.93702	0.34924	0.00475	-0.00030	-0.01278	0.99992		-2071.46886	80.95402	840.40804	-0.01472	-0.14445	0.37637	0.15537	0.99998	0.00657	0.00252	-0.00657	0.99998	-0.00027	-0.00252	0.00026	1.00000	
3970	39.69000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.95880	152.56281	845.24767	0.75396	-0.03270	-69.61069	0.30059	0.34840	-0.93727	-0.01214	0.93735	0.34836	0.00512	-0.00057	-0.01316	0.99991		-2071.41674	81.01548	840.47825	0.01369	-0.06812	0.36205	0.17982	0.99998	0.00632	0.00119	-0.00632	0.99998	0.00023	-0.00119	-0.00024	1.00000	
3971	39.70000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.00497	152.65245	845.24447	0.76981	-0.00660	-69.64387	0.31163	0.34785	-0.93746	-0.01256	0.93755	0.34782	0.00478	-0.00012	-0.01344	0.99991		-2071.22021	81.03325	840.41525	-0.04801	-0.04234	0.13018	0.14643	1.00000	0.00227	0.00074	-0.00227	1.00000	-0.00084	-0.00074	0.00084	1.00000	
3972	39.71000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.96605	152.62427	845.27354	0.74090	-0.02657	-69.67263	0.30564	0.34738	-0.93765	-0.01196	0.93772	0.34735	0.00493	-0.00046	-0.01293	0.99992		-2071.28847	80.98304	840.42360	-0.01097	-0.03089	0.41061	0.14223	0.99997	0.00717	0.00054	-0.00717	0.99997	-0.00020	-0.00054	0.00019	1.00000	
3973	39.72000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.96956	152.69023	845.23841	0.66537	-0.01301	-69.53638	0.35119	0.34961	-0.93683	-0.01080	0.93689	0.34959	0.00427	-0.00023	-0.01161	0.99993		-2071.19569	81.03571	840.39278	-0.05391	-0.01139	0.19972	0.14049	0.99999	0.00349	0.00020	-0.00349	0.99999	-0.00094	-0.00020	0.00094	1.00000	
3974	39.73000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.96772	152.69683	845.26920	0.80964	0.01354	-69.61671	0.32135	0.34830	-0.93729	-0.01333	0.93738	0.34827	0.00470	0.00024	-0.01413	0.99990		-2071.21816	80.99776	840.38041	-0.07100	0.00726	0.05089	0.13599	1.00000	0.00089	-0.00013	-0.00089	1.00000	-0.00124	0.00013	0.00124	1.00000	
3975	39.74000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.94803	152.71158	845.32659	0.77422	-0.01689	-69.55236	0.35100	0.34935	-0.93691	-0.01256	0.93699	0.34932	0.00500	-0.00029	-0.01351	0.99991		-2071.45847	81.18106	840.51115	0.07460	-0.02786	0.65807	0.07923	0.99993	0.01148	0.00050	-0.01149	0.99993	0.00130	-0.00049	-0.00130	1.00000	
3976	39.75000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.02674	152.68318	845.34551	0.78471	-0.04310	-69.65363	0.31840	0.34769	-0.93752	-0.01258	0.93761	0.34765	0.00547	-0.00075	-0.01370	0.99991		-2071.40530	81.05701	840.36871	-0.04987	-0.11400	0.18230	0.11304	0.99999	0.00318	0.00199	-0.00318	0.99999	-0.00088	-0.00199	0.00087	1.00000	
3977	39.76000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.99305	152.73586	845.22956	0.78260	-0.02813	-69.51971	0.32293	0.34989	-0.93671	-0.01262	0.93679	0.34985	0.00524	-0.00049	-0.01366	0.99991		-2071.61379	81.17478	840.47273	0.08686	-0.12783	0.67078	0.06938	0.99993	0.01170	0.00225	-0.01171	0.99993	0.00149	-0.00223	-0.00152	1.00000	
3978	39.77000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1776.01345	152.71678	845.20643	0.77452	0.01093	-69.52222	0.33788	0.34984	-0.93672	-0.01273	0.93681	0.34981	0.00455	0.00019	-0.01352	0.99991		-2071.68860	81.18184	840.45144	0.08404	-0.16644	0.71122	0.11574	0.99992	0.01241	0.00292	-0.01241	0.99992	0.00143	-0.00290	-0.00147	0.99999	
3979	39.78000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.97246	152.66196	845.20843	0.74300	-0.03898	-69.50404	0.27900	0.35014	-0.93662	-0.01191	0.93670	0.35010	0.00518	-0.00068	-0.01297	0.99992		-2071.64938	81.16839	840.44714	0.07788	-0.14726	0.70456	0.10178	0.99992	0.01229	0.00259	-0.01230	0.99992	0.00133	-0.00257	-0.00136	1.00000	
3980	39.79000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.97089	152.77482	845.20297	0.74946	-0.01207	-69.35329	0.31861	0.35260	-0.93569	-0.01217	0.93577	0.35257	0.00481	-0.00021	-0.01308	0.99991		-2071.55786	81.05324	840.41545	-0.00956	-0.16705	0.31738	0.15440	0.99998	0.00554	0.00291	-0.00554	0.99998	-0.00018	-0.00292	0.00017	1.00000	
3981	39.80000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.92271	152.69773	845.29924	0.78824	0.00224	-69.56050	0.35346	0.34922	-0.93695	-0.01290	0.93704	0.34919	0.00477	0.00004	-0.01376	0.99991		-2071.48655	81.02219	840.41376	0.00351	-0.14031	0.34326	0.18569	0.99998	0.00599	0.00245	-0.00599	0.99998	0.00005	-0.00245	-0.00006	1.00000	
3982	39.81000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.94712	152.70956	845.25747	0.80436	0.01301	-69.41145	0.33738	0.35165	-0.93604	-0.01322	0.93613	0.35162	0.00472	0.00023	-0.01404	0.99990		-2071.45711	81.01443	840.39853	-0.01024	-0.09335	0.45251	0.18756	0.99997	0.00790	0.00163	-0.00790	0.99997	-0.00019	-0.00163	0.00018	1.00000	
3983	39.82000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000		-1775.96781	152.71051	845.20828	0.75745	-0.05073	-69.33231	0.27743	0.35295	-0.93557	-0.01206	0.93564	0.35291	0.00549	-0.00089	-0.01322	0.99991		-2071.26414	81.12064	840.43842	0.05926	0.03565	0.29309	0.19646	0.99999	0.00512	-0.00062	-0.00512	0.99999	0.00104	0.00062	-0.00103	1.00000	
